BS_IP,BS_MAC,A_WG_IP,A_YW_IP,A_PORT,PW,B_IP
8.152.18.193,688f.84f9.65d5,4.112.225.63,3.112.225.63,GE0/5/1.200,pw20061,14.152.242.30
8.152.18.200,2cab.0062.0cf8,4.112.225.63,3.112.225.63,GE0/6/1.200,pw20068,14.152.242.30
8.152.18.201,845b.1251.4702,4.112.225.63,3.112.225.63,GE0/5/2.200,pw20069,14.152.242.30
8.152.13.139,688f.84f6.fe25,4.112.224.138,3.112.224.138,GE0/6/1.200,pw10014,14.152.242.5
8.152.13.140,688f.84f6.fdcd,4.112.224.138,3.112.224.138,GE0/5/1.200,pw10013,14.152.242.5
8.152.13.148,e4c2.d1e9.8033,4.112.224.138,3.112.224.138,GE0/5/2.200,pw10035,14.152.242.5
8.152.13.149,9c37.f48f.d9fe,4.112.224.138,3.112.224.138,GE0/6/2.200,pw10036,14.152.242.5
8.152.13.162,688f.84f8.f3a3,4.112.224.138,3.112.224.138,GE0/5/3.200,pw10037,14.152.242.5
8.132.99.67,0015.eb9d.7ed0,4.112.224.138,3.112.224.138,GE0/6/5.200,pw10039,14.152.242.5
8.132.99.68,0015.eb95.711e,4.112.224.138,3.112.224.138,GE0/6/6.200,pw10040,14.152.242.5
8.152.13.139,688f.84f6.fe25,4.112.224.138,3.112.224.138,GE0/6/1.200,pw20014,14.152.242.6
8.152.13.140,688f.84f6.fdcd,4.112.224.138,3.112.224.138,GE0/5/1.200,pw20013,14.152.242.6
8.152.13.148,e4c2.d1e9.8033,4.112.224.138,3.112.224.138,GE0/5/2.200,pw20035,14.152.242.6
8.152.13.149,9c37.f48f.d9fe,4.112.224.138,3.112.224.138,GE0/6/2.200,pw20036,14.152.242.6
8.152.13.162,688f.84f8.f3a3,4.112.224.138,3.112.224.138,GE0/5/3.200,pw20037,14.152.242.6
8.132.99.67,0015.eb9d.7ed0,4.112.224.138,3.112.224.138,GE0/6/5.200,pw20039,14.152.242.6
8.132.99.68,0015.eb95.711e,4.112.224.138,3.112.224.138,GE0/6/6.200,pw20040,14.152.242.6
8.155.17.99,a4a1.c235.84f2,4.112.33.11,3.112.33.11,GE0/5/2.200,pw20102,14.152.168.131
8.155.17.100,a4a1.c235.84f2,4.112.33.11,3.112.33.11,GE0/5/2.300,pw20103,14.152.168.131
8.155.32.37,a4a1.c235.4ceb,4.112.33.11,3.112.33.11,GE0/5/4.200,pw20186,14.152.168.131
8.155.32.38,a4a1.c235.4ceb,4.112.33.11,3.112.33.11,GE0/5/4.300,pw20187,14.152.168.131
8.155.32.41,a4a1.c235.86a4,4.112.33.11,3.112.33.11,GE0/5/3.200,pw20182,14.152.168.131
8.155.32.42,a4a1.c235.86a4,4.112.33.11,3.112.33.11,GE0/5/3.300,pw20183,14.152.168.131
8.155.32.43,a4a1.c235.849e,4.112.33.11,3.112.33.11,GE0/6/2.200,pw20180,14.152.168.131
8.155.32.44,a4a1.c235.849e,4.112.33.11,3.112.33.11,GE0/6/2.300,pw20181,14.152.168.131
8.155.32.45,a4a1.c235.8515,4.112.33.11,3.112.33.11,GE0/6/4.200,pw20188,14.152.168.131
8.155.32.46,a4a1.c235.8515,4.112.33.11,3.112.33.11,GE0/6/4.300,pw20189,14.152.168.131
8.155.32.47,a4a1.c235.84a5,4.112.33.11,3.112.33.11,GE0/6/3.200,pw20184,14.152.168.131
8.155.32.48,a4a1.c235.84a5,4.112.33.11,3.112.33.11,GE0/6/3.300,pw20185,14.152.168.131
8.149.22.12,8038.bc13.85bf,4.111.225.83,3.111.225.83,GE0/5/1.200,pw20012,14.152.160.174
8.149.22.22,845b.1271.85ed,4.111.225.83,3.111.225.83,GE0/5/3.200,pw20022,14.152.160.174
8.149.22.26,88a2.d71e.d175,4.111.225.83,3.111.225.83,GE0/6/3.200,pw20026,14.152.160.174
8.149.22.32,249e.ab87.260f,4.111.225.83,3.111.225.83,GE0/5/4.200,pw20034,14.152.160.174
8.149.22.33,845b.1271.877d,4.111.225.83,3.111.225.83,GE0/6/2.200,pw20032,14.152.160.174
8.149.22.12,8038.bc13.85bf,4.111.225.83,3.111.225.83,GE0/5/1.200,pw10012,14.152.160.173
8.149.22.22,845b.1271.85ed,4.111.225.83,3.111.225.83,GE0/5/3.200,pw10022,14.152.160.173
8.149.22.26,88a2.d71e.d175,4.111.225.83,3.111.225.83,GE0/6/3.200,pw10026,14.152.160.173
8.149.22.32,249e.ab87.260f,4.111.225.83,3.111.225.83,GE0/5/4.200,pw10034,14.152.160.173
8.149.22.33,845b.1271.877d,4.111.225.83,3.111.225.83,GE0/6/2.200,pw10032,14.152.160.173
8.149.17.3,643e.8c81.f053,4.111.225.51,3.111.225.51,GE0/5/3.200,pw10009,14.152.160.165
8.149.17.6,643e.8c81.ef07,4.111.225.51,3.111.225.51,GE0/5/1.200,pw10007,14.152.160.165
8.149.17.7,643e.8c81.f2c3,4.111.225.51,3.111.225.51,GE0/5/4.200,pw10010,14.152.160.165
8.149.17.20,8038.bc15.0e80,4.111.225.51,3.111.225.51,GE0/5/2.200,pw10008,14.152.160.165
8.149.17.27,9c37.f48e.3ad8,4.111.225.51,3.111.225.51,GE0/6/4.200,pw10037,14.152.160.165
8.149.17.50,88a2.d71e.d6a1,4.111.225.51,3.111.225.51,GE0/6/2.200,pw10012,14.152.160.165
8.149.17.3,643e.8c81.f053,4.111.225.51,3.111.225.51,GE0/5/3.200,pw20009,14.152.160.166
8.149.17.6,643e.8c81.ef07,4.111.225.51,3.111.225.51,GE0/5/1.200,pw20007,14.152.160.166
8.149.17.7,643e.8c81.f2c3,4.111.225.51,3.111.225.51,GE0/5/4.200,pw20010,14.152.160.166
8.149.17.20,8038.bc15.0e80,4.111.225.51,3.111.225.51,GE0/5/2.200,pw20008,14.152.160.166
8.149.17.27,9c37.f48e.3ad8,4.111.225.51,3.111.225.51,GE0/6/4.200,pw20037,14.152.160.166
8.149.17.50,88a2.d71e.d6a1,4.111.225.51,3.111.225.51,GE0/6/2.200,pw20012,14.152.160.166
8.155.17.17,a4a1.c233.889d,4.112.33.49,3.112.33.49,GE0/5/2.200,pw10062,14.152.168.130
8.155.17.18,a4a1.c233.889d,4.112.33.49,3.112.33.49,GE0/5/2.300,pw10063,14.152.168.130
8.155.17.47,a4a1.c233.c6fc,4.112.33.49,3.112.33.49,GE0/6/2.200,pw10066,14.152.168.130
8.155.17.48,a4a1.c233.c6fc,4.112.33.49,3.112.33.49,GE0/6/2.300,pw10067,14.152.168.130
8.155.17.91,a4a1.c234.0193,4.112.33.49,3.112.33.49,GE0/5/4.200,pw10088,14.152.168.130
8.155.17.92,a4a1.c234.0193,4.112.33.49,3.112.33.49,GE0/5/4.300,pw10089,14.152.168.130
8.155.17.17,a4a1.c233.889d,4.112.33.49,3.112.33.49,GE0/5/2.200,pw20062,14.152.168.131
8.155.17.18,a4a1.c233.889d,4.112.33.49,3.112.33.49,GE0/5/2.300,pw20063,14.152.168.131
8.155.17.47,a4a1.c233.c6fc,4.112.33.49,3.112.33.49,GE0/6/2.200,pw20066,14.152.168.131
8.155.17.48,a4a1.c233.c6fc,4.112.33.49,3.112.33.49,GE0/6/2.300,pw20067,14.152.168.131
8.155.17.91,a4a1.c234.0193,4.112.33.49,3.112.33.49,GE0/5/4.200,pw20088,14.152.168.131
8.155.17.92,a4a1.c234.0193,4.112.33.49,3.112.33.49,GE0/5/4.300,pw20089,14.152.168.131
8.149.17.168,a4a1.c237.435f,4.111.225.188,3.111.225.188,GE0/1/10.300,pw20065,14.152.160.150
8.149.17.169,a4a1.c237.435f,4.111.225.188,3.111.225.188,GE0/1/10.200,pw20064,14.152.160.150
8.149.17.184,a4a1.c236.5e01,4.111.225.188,3.111.225.188,GE0/3/8.300,pw20079,14.152.160.150
8.149.17.185,a4a1.c236.5e01,4.111.225.188,3.111.225.188,GE0/3/8.200,pw20078,14.152.160.150
8.149.17.168,a4a1.c237.435f,4.111.225.188,3.111.225.188,GE0/1/10.300,pw10065,14.152.160.149
8.149.17.169,a4a1.c237.435f,4.111.225.188,3.111.225.188,GE0/1/10.200,pw10064,14.152.160.149
8.149.17.184,a4a1.c236.5e01,4.111.225.188,3.111.225.188,GE0/3/8.300,pw10079,14.152.160.149
8.149.17.185,a4a1.c236.5e01,4.111.225.188,3.111.225.188,GE0/3/8.200,pw10078,14.152.160.149
8.147.21.10,9c37.f48e.df50,4.112.0.253,3.112.0.253,GE0/1/6.200,pw20008,14.152.164.149
8.147.21.16,9c37.f48e.3e04,4.112.0.253,3.112.0.253,GE0/1/7.200,pw20009,14.152.164.149
8.147.32.131,9c37.f48e.dfcc,4.112.1.81,3.112.1.81,GE0/1/7.200,pw10005,14.152.164.152
8.147.32.132,9c37.f48e.3da4,4.112.1.81,3.112.1.81,GE0/1/6.200,pw10004,14.152.164.152
8.147.32.131,9c37.f48e.dfcc,4.112.1.81,3.112.1.81,GE0/1/7.200,pw20005,14.152.164.153
8.147.32.132,9c37.f48e.3da4,4.112.1.81,3.112.1.81,GE0/1/6.200,pw20004,14.152.164.153
8.147.18.9,a4a1.c234.b32e,4.112.0.179,3.112.0.179,GE0/1/6.200,pw20010,14.152.164.135
8.147.18.10,a4a1.c234.b32e,4.112.0.179,3.112.0.179,GE0/1/6.300,pw20011,14.152.164.135
8.147.18.9,a4a1.c234.b32e,4.112.0.179,3.112.0.179,GE0/1/6.200,pw10010,14.152.164.134
8.147.18.10,a4a1.c234.b32e,4.112.0.179,3.112.0.179,GE0/1/6.300,pw10011,14.152.164.134
8.152.18.157,fce3.3ca1.9485,4.112.225.64,3.112.225.64,GE0/5/2.200,pw10072,14.152.242.29
8.152.18.177,08e8.4f67.24f7,4.112.225.64,3.112.225.64,GE0/6/1.200,pw10033,14.152.242.29
8.152.18.198,e4c2.d1e7.69ea,4.112.225.64,3.112.225.64,GE0/5/1.200,pw10032,14.152.242.29
8.152.18.202,845b.125b.62cb,4.112.225.64,3.112.225.64,GE0/6/2.200,pw10071,14.152.242.29
8.152.18.203,845b.125b.62c5,4.112.225.64,3.112.225.64,GE0/5/3.200,pw10073,14.152.242.29
8.152.18.204,845b.1254.537c,4.112.225.64,3.112.225.64,GE0/6/3.200,pw10070,14.152.242.29
8.152.18.157,fce3.3ca1.9485,4.112.225.64,3.112.225.64,GE0/5/2.200,pw20072,14.152.242.30
8.152.18.177,08e8.4f67.24f7,4.112.225.64,3.112.225.64,GE0/6/1.200,pw20033,14.152.242.30
8.152.18.198,e4c2.d1e7.69ea,4.112.225.64,3.112.225.64,GE0/5/1.200,pw20032,14.152.242.30
8.152.18.202,845b.125b.62cb,4.112.225.64,3.112.225.64,GE0/6/2.200,pw20071,14.152.242.30
8.152.18.203,845b.125b.62c5,4.112.225.64,3.112.225.64,GE0/5/3.200,pw20073,14.152.242.30
8.152.18.204,845b.1254.537c,4.112.225.64,3.112.225.64,GE0/6/3.200,pw20070,14.152.242.30
8.149.18.20,a4a1.c236.6c32,4.111.225.114,3.111.225.114,GE0/5/1.300,pw20013,14.152.160.152
8.149.18.21,a4a1.c236.6c32,4.111.225.114,3.111.225.114,GE0/5/1.200,pw20012,14.152.160.152
8.149.18.24,a4a1.c236.609a,4.111.225.114,3.111.225.114,GE0/6/1.300,pw20027,14.152.160.152
8.149.18.25,a4a1.c236.609a,4.111.225.114,3.111.225.114,GE0/6/1.200,pw20026,14.152.160.152
8.149.18.28,a4a1.c237.0ef6,4.111.225.114,3.111.225.114,GE0/5/2.300,pw20029,14.152.160.152
8.149.18.29,a4a1.c237.0ef6,4.111.225.114,3.111.225.114,GE0/5/2.200,pw20028,14.152.160.152
8.149.18.20,a4a1.c236.6c32,4.111.225.114,3.111.225.114,GE0/5/1.300,pw10013,14.152.160.151
8.149.18.21,a4a1.c236.6c32,4.111.225.114,3.111.225.114,GE0/5/1.200,pw10012,14.152.160.151
8.149.18.24,a4a1.c236.609a,4.111.225.114,3.111.225.114,GE0/6/1.300,pw10027,14.152.160.151
8.149.18.25,a4a1.c236.609a,4.111.225.114,3.111.225.114,GE0/6/1.200,pw10026,14.152.160.151
8.149.18.28,a4a1.c237.0ef6,4.111.225.114,3.111.225.114,GE0/5/2.300,pw10029,14.152.160.151
8.149.18.29,a4a1.c237.0ef6,4.111.225.114,3.111.225.114,GE0/5/2.200,pw10028,14.152.160.151
8.152.19.8,688f.84f7.0229,4.112.224.152,3.112.224.152,GE0/1/10.200,pw10004,14.152.242.31
8.152.19.8,688f.84f7.0229,4.112.224.152,3.112.224.152,GE0/1/10.200,pw20004,14.152.242.32
8.149.17.9,74a0.63fd.3152,4.111.225.52,3.111.225.52,GE0/5/2.200,pw10015,14.152.160.165
8.149.17.10,643e.8c81.f1bb,4.111.225.52,3.111.225.52,GE0/5/1.200,pw10014,14.152.160.165
8.149.17.11,643e.8c81.f3c7,4.111.225.52,3.111.225.52,GE0/6/2.200,pw10018,14.152.160.165
8.149.17.21,8038.bc13.8313,4.111.225.52,3.111.225.52,GE0/6/3.200,pw10019,14.152.160.165
8.149.17.25,688f.84fb.1b7f,4.111.225.52,3.111.225.52,GE0/5/4.200,pw10045,14.152.160.165
8.149.17.29,fce3.3c9b.f83d,4.111.225.52,3.111.225.52,GE0/6/4.200,pw10038,14.152.160.165
8.149.17.9,74a0.63fd.3152,4.111.225.52,3.111.225.52,GE0/5/2.200,pw20015,14.152.160.166
8.149.17.10,643e.8c81.f1bb,4.111.225.52,3.111.225.52,GE0/5/1.200,pw20014,14.152.160.166
8.149.17.11,643e.8c81.f3c7,4.111.225.52,3.111.225.52,GE0/6/2.200,pw20018,14.152.160.166
8.149.17.21,8038.bc13.8313,4.111.225.52,3.111.225.52,GE0/6/3.200,pw20019,14.152.160.166
8.149.17.25,688f.84fb.1b7f,4.111.225.52,3.111.225.52,GE0/5/4.200,pw20045,14.152.160.166
8.149.17.29,fce3.3c9b.f83d,4.111.225.52,3.111.225.52,GE0/6/4.200,pw20038,14.152.160.166
8.147.18.81,a4a1.c27a.439e,4.112.1.125,3.112.1.125,GE0/5/1.200,pw20054,14.152.164.135
8.147.18.82,a4a1.c27a.439e,4.112.1.125,3.112.1.125,GE0/5/1.300,pw20055,14.152.164.135
8.147.18.81,a4a1.c27a.439e,4.112.1.125,3.112.1.125,GE0/5/1.200,pw10054,14.152.164.134
8.147.18.82,a4a1.c27a.439e,4.112.1.125,3.112.1.125,GE0/5/1.300,pw10055,14.152.164.134
8.155.19.4,04bd.70c3.d7f2,4.112.32.229,3.112.32.229,GE0/5/2.200,pw20037,14.152.168.141
8.155.19.31,8038.bc11.8403,4.112.32.229,3.112.32.229,GE0/5/1.200,pw20003,14.152.168.141
8.155.19.50,bc62.0e4f.ac27,4.112.32.229,3.112.32.229,GE0/6/1.200,pw20050,14.152.168.141
8.155.19.4,04bd.70c3.d7f2,4.112.32.229,3.112.32.229,GE0/5/2.200,pw10037,14.152.168.140
8.155.19.31,8038.bc11.8403,4.112.32.229,3.112.32.229,GE0/5/1.200,pw10003,14.152.168.140
8.155.19.50,bc62.0e4f.ac27,4.112.32.229,3.112.32.229,GE0/6/1.200,pw10050,14.152.168.140
8.152.17.151,fcc8.97d0.50e2,4.112.225.87,3.112.225.87,GE0/1/10.200,pw10020,14.152.242.21
8.132.99.98,0015.eb9b.26e2,4.112.225.87,3.112.225.87,GE0/1/1.200,pw10023,14.152.242.21
8.152.17.151,fcc8.97d0.50e2,4.112.225.87,3.112.225.87,GE0/1/10.200,pw20020,14.152.242.22
8.132.99.98,0015.eb9b.26e2,4.112.225.87,3.112.225.87,GE0/1/1.200,pw20023,14.152.242.22
8.155.21.131,8038.bc11.8567,4.112.32.166,3.112.32.166,GE0/5/1.200,pw10000,14.152.168.150
8.155.21.136,688f.84fc.468c,4.112.32.166,3.112.32.166,GE0/6/1.200,pw10005,14.152.168.150
8.155.21.138,ec4d.476a.534b,4.112.32.166,3.112.32.166,GE0/5/2.200,pw10007,14.152.168.150
8.155.21.131,8038.bc11.8567,4.112.32.166,3.112.32.166,GE0/5/1.200,pw20000,14.152.168.151
8.155.21.136,688f.84fc.468c,4.112.32.166,3.112.32.166,GE0/6/1.200,pw20005,14.152.168.151
8.155.21.138,ec4d.476a.534b,4.112.32.166,3.112.32.166,GE0/5/2.200,pw20007,14.152.168.151
8.147.20.2,8038.bc14.5f7f,4.112.0.162,3.112.0.162,GE0/1/6.200,pw10002,14.152.164.142
8.147.20.2,8038.bc14.5f7f,4.112.0.162,3.112.0.162,GE0/1/6.200,pw20002,14.152.164.143
8.152.14.176,fcc8.97df.34cb,4.112.225.112,3.112.225.112,GE0/1/10.200,pw10054,14.152.242.25
8.152.14.176,fcc8.97df.34cb,4.112.225.112,3.112.225.112,GE0/1/10.200,pw20054,14.152.242.26
8.156.43.2,3cda.2a80.4b39,4.112.65.106,3.112.65.106,GE0/5/1.200,pw10001,183.3.53.5
8.156.43.3,3cda.2a80.4847,4.112.65.106,3.112.65.106,GE0/5/2.200,pw10002,183.3.53.5
8.156.43.7,3cda.2a80.3b0e,4.112.65.106,3.112.65.106,GE0/5/4.200,pw10005,183.3.53.5
8.156.43.9,fcc8.97d1.8fcd,4.112.65.106,3.112.65.106,GE0/5/3.200,pw10007,183.3.53.5
8.156.43.2,3cda.2a80.4b39,4.112.65.106,3.112.65.106,GE0/5/1.200,pw20001,183.3.53.6
8.156.43.3,3cda.2a80.4847,4.112.65.106,3.112.65.106,GE0/5/2.200,pw20002,183.3.53.6
8.156.43.7,3cda.2a80.3b0e,4.112.65.106,3.112.65.106,GE0/5/4.200,pw20005,183.3.53.6
8.156.43.9,fcc8.97d1.8fcd,4.112.65.106,3.112.65.106,GE0/5/3.200,pw20007,183.3.53.6
8.152.17.28,fcc8.97d0.40e0,4.112.225.75,3.112.225.75,GE0/1/10.200,pw10038,14.152.242.19
8.152.17.29,fcc8.97d0.1640,4.112.225.75,3.112.225.75,GE0/3/8.200,pw10039,14.152.242.19
8.152.17.28,fcc8.97d0.40e0,4.112.225.75,3.112.225.75,GE0/1/10.200,pw20038,14.152.242.20
8.152.17.29,fcc8.97d0.1640,4.112.225.75,3.112.225.75,GE0/3/8.200,pw20039,14.152.242.20
8.152.16.12,fcc8.97de.f91a,4.112.225.103,3.112.225.103,GE0/1/10.200,pw10010,14.152.242.13
8.132.98.69,0015.eb94.b407,4.112.225.103,3.112.225.103,GE0/1/1.200,pw10019,14.152.242.13
8.152.16.12,fcc8.97de.f91a,4.112.225.103,3.112.225.103,GE0/1/10.200,pw20010,14.152.242.14
8.132.98.69,0015.eb94.b407,4.112.225.103,3.112.225.103,GE0/1/1.200,pw20019,14.152.242.14
8.155.19.153,fce3.3ca1.96a1,4.112.32.252,3.112.32.252,GE0/5/1.200,pw10020,14.152.168.142
8.155.19.154,fce3.3cb2.bbbb,4.112.32.252,3.112.32.252,GE0/6/1.200,pw10021,14.152.168.142
8.155.19.155,fce3.3cb2.ae87,4.112.32.252,3.112.32.252,GE0/5/2.200,pw10022,14.152.168.142
8.155.19.156,688f.84fc.4c68,4.112.32.252,3.112.32.252,GE0/6/2.200,pw10023,14.152.168.142
8.155.19.157,8038.bc11.8a1b,4.112.32.252,3.112.32.252,GE0/5/3.200,pw10026,14.152.168.142
8.155.19.159,688f.84fc.499c,4.112.32.252,3.112.32.252,GE0/6/3.200,pw10029,14.152.168.142
8.155.19.169,ec4d.4731.d51d,4.112.32.252,3.112.32.252,GE0/5/4.200,pw10035,14.152.168.142
8.155.19.153,fce3.3ca1.96a1,4.112.32.252,3.112.32.252,GE0/5/1.200,pw20020,14.152.168.143
8.155.19.154,fce3.3cb2.bbbb,4.112.32.252,3.112.32.252,GE0/6/1.200,pw20021,14.152.168.143
8.155.19.155,fce3.3cb2.ae87,4.112.32.252,3.112.32.252,GE0/5/2.200,pw20022,14.152.168.143
8.155.19.156,688f.84fc.4c68,4.112.32.252,3.112.32.252,GE0/6/2.200,pw20023,14.152.168.143
8.155.19.157,8038.bc11.8a1b,4.112.32.252,3.112.32.252,GE0/5/3.200,pw20026,14.152.168.143
8.155.19.159,688f.84fc.499c,4.112.32.252,3.112.32.252,GE0/6/3.200,pw20029,14.152.168.143
8.155.19.169,ec4d.4731.d51d,4.112.32.252,3.112.32.252,GE0/5/4.200,pw20035,14.152.168.143
8.152.19.131,688f.84f7.00a1,4.112.224.132,3.112.224.132,GE0/3/8.200,pw10001,14.152.242.33
8.152.19.131,688f.84f7.00a1,4.112.224.132,3.112.224.132,GE0/3/8.200,pw20001,14.152.242.34
8.152.20.27,688f.84f7.0211,4.112.224.155,3.112.224.155,GE0/5/1.200,pw10029,14.152.242.35
8.152.20.68,688f.84f9.eab7,4.112.224.155,3.112.224.155,GE0/6/1.200,pw10063,14.152.242.35
8.152.20.27,688f.84f7.0211,4.112.224.155,3.112.224.155,GE0/5/1.200,pw20029,14.152.242.36
8.152.20.68,688f.84f9.eab7,4.112.224.155,3.112.224.155,GE0/6/1.200,pw20063,14.152.242.36
8.152.13.160,e4c2.d1eb.8ad2,4.112.225.23,3.112.225.23,GE0/5/1.200,pw10028,14.152.242.5
8.152.13.166,e4c2.d1e9.8003,4.112.225.23,3.112.225.23,GE0/5/2.200,pw10030,14.152.242.5
8.152.13.160,e4c2.d1eb.8ad2,4.112.225.23,3.112.225.23,GE0/5/1.200,pw20028,14.152.242.6
8.152.13.166,e4c2.d1e9.8003,4.112.225.23,3.112.225.23,GE0/5/2.200,pw20030,14.152.242.6
8.152.14.155,fcc8.97de.c2eb,4.112.224.100,3.112.224.100,GE0/1/10.200,pw10022,14.152.242.25
8.152.14.161,fcc8.97df.6bf2,4.112.224.100,3.112.224.100,GE0/3/8.200,pw10030,14.152.242.25
8.152.14.155,fcc8.97de.c2eb,4.112.224.100,3.112.224.100,GE0/1/10.200,pw20022,14.152.242.26
8.152.14.161,fcc8.97df.6bf2,4.112.224.100,3.112.224.100,GE0/3/8.200,pw20030,14.152.242.26
8.156.43.134,3cda.2a80.58e6,4.112.65.100,3.112.65.100,GE0/3/3.200,pw10007,183.3.53.7
8.156.43.130,3cda.2a80.1a38,4.112.65.100,3.112.65.100,GE0/3/4.200,pw20000,183.3.53.8
8.156.43.131,fcc8.97de.bdf3,4.112.65.100,3.112.65.100,GE0/3/8.200,pw20001,183.3.53.8
8.156.43.134,3cda.2a80.58e6,4.112.65.100,3.112.65.100,GE0/3/3.200,pw20007,183.3.53.8
8.155.17.3,a4a1.c233.9347,4.112.32.164,3.112.32.164,GE0/1/10.200,pw10234,14.152.168.130
8.155.17.4,a4a1.c233.9347,4.112.32.164,3.112.32.164,GE0/1/10.300,pw10235,14.152.168.130
8.155.17.49,a4a1.c235.5805,4.112.32.164,3.112.32.164,GE0/3/8.200,pw10236,14.152.168.130
8.155.17.50,a4a1.c235.5805,4.112.32.164,3.112.32.164,GE0/3/8.300,pw10237,14.152.168.130
8.155.17.3,a4a1.c233.9347,4.112.32.164,3.112.32.164,GE0/1/10.200,pw20234,14.152.168.131
8.155.17.4,a4a1.c233.9347,4.112.32.164,3.112.32.164,GE0/1/10.300,pw20235,14.152.168.131
8.155.17.49,a4a1.c235.5805,4.112.32.164,3.112.32.164,GE0/3/8.200,pw20236,14.152.168.131
8.155.17.50,a4a1.c235.5805,4.112.32.164,3.112.32.164,GE0/3/8.300,pw20237,14.152.168.131
8.147.17.233,a4a1.c237.2c67,4.112.1.1,3.112.1.1,GE0/1/6.200,pw20092,14.152.164.131
8.147.17.234,a4a1.c237.2c67,4.112.1.1,3.112.1.1,GE0/1/6.300,pw20093,14.152.164.131
8.147.17.235,a4a1.c237.068a,4.112.1.1,3.112.1.1,GE0/1/8.200,pw20096,14.152.164.131
8.147.17.236,a4a1.c237.068a,4.112.1.1,3.112.1.1,GE0/1/8.300,pw20097,14.152.164.131
8.147.17.237,a4a1.c236.6e07,4.112.1.1,3.112.1.1,GE0/1/9.200,pw20098,14.152.164.131
8.147.17.238,a4a1.c236.6e07,4.112.1.1,3.112.1.1,GE0/1/9.300,pw20099,14.152.164.131
8.147.17.243,a4a1.c236.6e54,4.112.1.1,3.112.1.1,GE0/1/7.200,pw20094,14.152.164.131
8.147.17.244,a4a1.c236.6e54,4.112.1.1,3.112.1.1,GE0/1/7.300,pw20095,14.152.164.131
8.147.17.233,a4a1.c237.2c67,4.112.1.1,3.112.1.1,GE0/1/6.200,pw10092,14.152.164.130
8.147.17.234,a4a1.c237.2c67,4.112.1.1,3.112.1.1,GE0/1/6.300,pw10093,14.152.164.130
8.147.17.235,a4a1.c237.068a,4.112.1.1,3.112.1.1,GE0/1/8.200,pw10096,14.152.164.130
8.147.17.236,a4a1.c237.068a,4.112.1.1,3.112.1.1,GE0/1/8.300,pw10097,14.152.164.130
8.147.17.237,a4a1.c236.6e07,4.112.1.1,3.112.1.1,GE0/1/9.200,pw10098,14.152.164.130
8.147.17.238,a4a1.c236.6e07,4.112.1.1,3.112.1.1,GE0/1/9.300,pw10099,14.152.164.130
8.147.17.243,a4a1.c236.6e54,4.112.1.1,3.112.1.1,GE0/1/7.200,pw10094,14.152.164.130
8.147.17.244,a4a1.c236.6e54,4.112.1.1,3.112.1.1,GE0/1/7.300,pw10095,14.152.164.130
8.147.20.144,9c37.f48e.df94,4.112.1.11,3.112.1.11,GE0/1/6.200,pw10015,14.152.164.144
8.147.20.145,9c37.f48e.3e2c,4.112.1.11,3.112.1.11,GE0/1/7.200,pw10016,14.152.164.144
8.147.20.146,9c37.f48e.e664,4.112.1.11,3.112.1.11,GE0/1/8.200,pw10017,14.152.164.144
8.147.20.150,9c37.f48e.df90,4.112.1.11,3.112.1.11,GE0/1/9.200,pw10018,14.152.164.144
8.147.20.144,9c37.f48e.df94,4.112.1.11,3.112.1.11,GE0/1/6.200,pw20015,14.152.164.145
8.147.20.145,9c37.f48e.3e2c,4.112.1.11,3.112.1.11,GE0/1/7.200,pw20016,14.152.164.145
8.147.20.146,9c37.f48e.e664,4.112.1.11,3.112.1.11,GE0/1/8.200,pw20017,14.152.164.145
8.147.20.150,9c37.f48e.df90,4.112.1.11,3.112.1.11,GE0/1/9.200,pw20018,14.152.164.145
8.152.19.148,688f.84fa.0fbd,4.112.225.78,3.112.225.78,GE0/5/1.200,pw10018,14.152.242.33
8.152.19.149,688f.84f9.f68b,4.112.225.78,3.112.225.78,GE0/6/1.200,pw10019,14.152.242.33
8.152.19.150,688f.84f9.c1b0,4.112.225.78,3.112.225.78,GE0/5/2.200,pw10020,14.152.242.33
8.152.19.151,688f.84f9.f46b,4.112.225.78,3.112.225.78,GE0/6/2.200,pw10021,14.152.242.33
8.152.19.148,688f.84fa.0fbd,4.112.225.78,3.112.225.78,GE0/5/1.200,pw20018,14.152.242.34
8.152.19.149,688f.84f9.f68b,4.112.225.78,3.112.225.78,GE0/6/1.200,pw20019,14.152.242.34
8.152.19.150,688f.84f9.c1b0,4.112.225.78,3.112.225.78,GE0/5/2.200,pw20020,14.152.242.34
8.152.19.151,688f.84f9.f46b,4.112.225.78,3.112.225.78,GE0/6/2.200,pw20021,14.152.242.34
8.149.18.18,a4a1.c233.cbfd,4.111.225.135,3.111.225.135,GE0/5/1.300,pw20019,14.152.160.152
8.149.18.19,a4a1.c233.cbfd,4.111.225.135,3.111.225.135,GE0/5/1.200,pw20018,14.152.160.152
8.149.18.32,a4a1.c237.2e66,4.111.225.135,3.111.225.135,GE0/6/1.300,pw20031,14.152.160.152
8.149.18.33,a4a1.c237.2e66,4.111.225.135,3.111.225.135,GE0/6/1.200,pw20030,14.152.160.152
8.149.18.18,a4a1.c233.cbfd,4.111.225.135,3.111.225.135,GE0/5/1.300,pw10019,14.152.160.151
8.149.18.19,a4a1.c233.cbfd,4.111.225.135,3.111.225.135,GE0/5/1.200,pw10018,14.152.160.151
